5.1E+15,42866.66389,42870.41319,1,,,
5.1E+15,42870.42847,42870.49792,1,,,
5.1E+15,42870.49722,42870.57847,1,,,
5.1E+15,42870.57778,42870.70069,0,,,
5.1E+15,42869.75417,42870.57639,1,,,
5.1E+15,42868.75694,0001-1-1,Null,,,
5.1E+15,42870.65069,42870.75208,0,,,
5.1E+15,42867.54653,42870.69514,1,,,
5.1E+15,42867.76597,42870.54306,1,,,
5.1E+15,42870.54236,42870.58472,0,,,
5.1E+15,42870.57986,42870.70417,1,,,
5.1E+15,42870.51944,42870.57917,1,,,
5.1E+15,42870.35069,42870.725,0,,,
5.1E+15,42869.81944,42870.35764,1,,,
5.1E+15,42870.35694,42870.89028,0,,,
5.1E+15,42870.53889,42870.88958,0,,,
5.1E+15,42868.36597,42870.33194,0,,,
5.1E+15,42869.74167,42870.35556,1,,,
5.1E+15,42870.35208,42870.73681,0,,,
5.1E+15,42869.4375,42870.44792,1,,,
5.1E+15,42870.44653,42870.47708,0,,,
5.1E+15,42870.47708,42870.49931,1,,,
5.1E+15,42869.86875,42870.56944,0,,,
5.1E+15,42870.56875,42870.75208,1,,,
5.1E+15,42869.87222,0001-1-1,Null,,,
5.1E+15,42870.32569,0001-1-1,1,,,
5.1E+15,42870.41181,42870.46389,0,,,
5.1E+15,42870.4625,42870.56875,0,,,
5.1E+15,42870.56806,42870.87153,1,,,
5.1E+15,42870.59792,0001-1-1,Null,,,
5.1E+15,42870.64514,42870.71597,0,,,
5.1E+15,42869.48889,42870.38681,1,,,
5.1E+15,42870.38611,42870.44931,1,,,
5.1E+15,42860.77569,42870.71667,0,,,
5.1E+15,42867.85486,42870.42639,1,,,
5.1E+15,42870.42639,0001-1-1,1,,,
5.1E+15,42870.49097,42870.60278,0,,,
5.1E+15,42869.75625,0001-1-1,Null,,,
5.1E+15,42869.54861,42870.70417,1,,,
5.1E+15,42870.72431,42870.79167,0,,,
5.1E+15,42869.91319,42870.43542,0,,,
5.1E+15,42870.43542,42870.48056,1,,,
5.1E+15,42870.48056,42870.61736,0,,,
5.1E+15,42870.66875,42870.67569,1,,,
5.1E+15,42870.67014,42870.89444,0,,,
5.1E+15,42870.64653,0001-1-1,Null,,,
5.1E+15,42866.35972,0001-1-1,Null,,,
5.1E+15,42870.63333,42870.66944,1,,,
5.1E+15,42870.33056,42870.39861,0,,,
5.1E+15,42870.39792,42870.67153,1,,,
5.1E+15,42870.67153,42870.7,0,,,
5.1E+15,42869.75764,42870.35208,1,,,
5.1E+15,42870.34861,42870.77778,0,,,
5.1E+15,42869.72986,42870.31736,0,,,
5.1E+15,42870.31736,42870.73611,0,,,
5.1E+15,42870.69236,42870.83889,1,,,
5.1E+15,42869.52222,42870.36042,0,,,
5.1E+15,42001.58194,42870.59792,0,,,
5.1E+15,42868.86597,42870.66944,1,,,
5.1E+15,42870.92292,42870.93125,0,,,
5.1E+15,42857.54653,42870.74931,0,,,
5.1E+15,42868.56528,42870.42917,0,,,
5.1E+15,42870.42708,42870.49444,1,,,
5.1E+15,42869.88958,42870.36458,1,,,
5.1E+15,42870.36319,42870.89583,0,,,
5.1E+15,42869.62153,0001-1-1,Null,,,
5.1E+15,42870.53125,42870.53333,1,,,
5.1E+15,42870.53333,42870.54306,1,,,
5.1E+15,42870.60903,0001-1-1,Null,,,
5.1E+15,42870.79167,42870.80556,0,,,
5.1E+15,42869.74653,42870.31319,1,,,
5.1E+15,42870.31111,42870.76111,0,,,
5.1E+15,42869.79444,42870.34444,0,,,
5.1E+15,42870.36042,42870.36042,1,,,
5.1E+15,42869.70625,42870.36181,1,,,
5.1E+15,42870.35972,42870.44861,0,,,
5.1E+15,42870.44861,42870.625,1,,,
5.1E+15,42870.62431,42870.64792,0,,,
5.1E+15,42868.62917,42870.46944,0,,,
5.1E+15,42870.35556,42870.48264,0,,,
5.1E+15,42870.48194,42870.80278,1,,,
5.1E+15,42869.89236,42870.31042,1,,,
5.1E+15,42870.31042,42870.34167,0,,,
5.1E+15,42870.59375,42870.71389,0,,,
5.1E+15,42870.29792,42870.35417,1,,,
5.1E+15,42870.35347,42870.45,0,,,
5.1E+15,42870.64722,42870.65,0,,,
5.1E+15,42869.45556,0001-1-1,Null,,,
5.1E+15,42870.30278,42870.37639,0,,,
5.1E+15,42869.80903,42870.28681,1,,,
5.1E+15,42870.28681,42870.80625,0,,,
5.1E+15,42863.80833,42870.76597,1,,,
5.1E+15,42870.76319,42870.82014,0,,,
5.1E+15,42869.82014,42870.33889,0,,,
5.1E+15,42870.33472,42870.35625,0,,,
5.1E+15,42870.35556,42870.75903,0,,,
5.1E+15,42870.75833,42870.78819,1,,,
5.1E+15,42854.68056,42870.44861,1,,,
5.1E+15,42869.62292,42870.46458,1,,,
5.1E+15,42870.4625,42870.55069,0,,,
5.1E+15,42869.77014,0001-1-1,Null,,,
5.1E+15,42870.75208,0001-1-1,Null,,,
5.1E+15,42870.42014,42870.61875,0,,,
5.1E+15,42869.79097,42870.31389,0,,,
5.1E+15,42870.77569,42870.78681,1,,,
5.1E+15,42868.73264,42870.44653,0,,,
5.1E+15,42869.73819,42870.29583,1,,,
5.1E+15,42870.59167,0001-1-1,1,,,
5.1E+15,42870.93472,42870.93681,0,,,
5.1E+15,42870.49792,42870.51389,1,,,
5.1E+15,42870.51319,42870.69931,0,,,
5.1E+15,42870.72569,42870.77083,1,,,
5.1E+15,42870.79722,42870.80139,1,,,
5.1E+15,42869.74097,42870.31806,0,,,
5.1E+15,42870.31806,42870.84028,1,,,
5.1E+15,42869.75278,42870.35347,1,,,
5.1E+15,42870.35347,42870.75417,0,,,
5.1E+15,42870.38542,0001-1-1,1,,,
5.1E+15,42870.46528,42870.53889,0,,,
5.1E+15,42869.87778,42870.85833,0,,,
5.1E+15,42869.575,42870.35556,0,,,
5.1E+15,42870.35417,42870.84097,0,,,
5.1E+15,42869.925,42870.32847,1,,,
5.1E+15,42870.32639,42870.68681,0,,,
5.1E+15,42870.34792,42870.72569,1,,,
5.1E+15,42869.56667,42870.05694,0,,,
5.1E+15,42870.05625,42870.48194,0,,,
5.1E+15,42868.36528,42870.37847,1,,,
5.1E+15,42870.37847,42870.63403,0,,,
5.1E+15,42869.72778,42870.29444,0,,,
5.1E+15,42869.32014,0001-1-1,Null,,,
5.1E+15,42870.34236,0001-1-1,Null,,,
5.1E+15,42870.55278,42870.56736,1,,,
5.1E+15,42864.70417,42870.4875,1,,,
5.1E+15,42871.00556,42870.69931,0,,,
5.1E+15,42869.51736,42870.31181,1,,,
5.1E+15,42869.50694,42870.31181,1,,,
5.1E+15,42870.47014,42870.62431,1,,,
5.1E+15,42868.76944,42870.5,1,,,
5.1E+15,42869.41667,0001-1-1,Null,,,
5.1E+15,42870.78333,42870.82361,0,,,
5.1E+15,42870.42014,42870.75069,0,,,
5.1E+15,42870.74722,42870.77014,1,,,
5.1E+15,42870.34306,42870.35069,0,,,
5.1E+15,42870.34861,42870.88889,1,,,
5.1E+15,42869.75347,42870.51389,0,,,
5.1E+15,42870.51389,42870.51806,0,,,
5.1E+15,42870.55278,0001-1-1,1,,,
5.1E+15,42869.88125,42870.46667,0,,,
5.1E+15,42870.46458,42870.90278,0,,,
5.1E+15,42869.79722,42870.31181,1,,,
5.1E+15,42870.82361,0001-1-1,Null,,,
5.1E+15,42856.45069,42870.41181,1,,,
5.1E+15,42870.37569,42870.38264,1,,,
5.1E+15,42870.38264,42870.47847,0,,,
5.1E+15,42870.47847,42870.55278,0,,,
5.1E+15,42870.55069,42870.56458,0,,,
5.1E+15,42869.76944,42870.77708,0,,,
5.1E+15,42864.29931,42870.30486,1,,,
5.1E+15,42870.30417,42870.41944,0,,,
5.1E+15,42869.84583,42870.30417,0,,,
5.1E+15,42870.30417,0001-1-1,Null,,,
5.1E+15,42869.76042,42870.70139,0,,,
5.1E+15,42870.85417,42870.86458,1,,,
5.1E+15,42870.27847,42870.94653,1,,,
5.1E+15,42869.73958,42870.68681,0,,,
5.1E+15,42869.35833,42870.35417,0,,,
5.1E+15,42869.56875,42870.61111,0,,,
5.1E+15,42870.60972,42870.64097,1,,,
5.1E+15,42869.67431,42870.35139,0,,,
5.1E+15,42870.65069,42870.65556,1,,,
5.1E+15,42869.72431,0001-1-1,Null,,,
5.1E+15,42870.3625,42870.75278,1,,,
5.1E+15,42870.32639,42870.33056,1,,,
5.1E+15,42870.42292,0001-1-1,0,,,
5.1E+15,42844.73681,42870.70556,0,,,
5.1E+15,42869.73958,42870.30417,0,,,
5.1E+15,42869.78819,42870.36111,0,,,
5.1E+15,42870.38333,42870.49444,1,,,
5.1E+15,42870.49444,42870.67153,0,,,
5.1E+15,42870.79097,42870.79444,1,,,
5.1E+15,42870.79375,0001-1-1,Null,,,
5.1E+15,42869.73056,42870.29792,0,,,
5.1E+15,42870.29583,42870.73542,0,,,
5.1E+15,42869.75486,0001-1-1,Null,,,
5.1E+15,42870.57083,42870.63889,0,,,
5.1E+15,42869.9125,42870.57014,0,,,
5.1E+15,42870.63403,42870.63681,1,,,
5.1E+15,42870.63611,42870.72292,0,,,
5.1E+15,42870.72083,42870.74444,1,,,
5.1E+15,42870.75972,42870.79444,1,,,
5.1E+15,42870.76458,0001-1-1,Null,,,
5.1E+15,42865.86528,42870.93819,0,,,
5.1E+15,42869.73889,0001-1-1,Null,,,
5.1E+15,42869.73611,42870.25903,0,,,
5.1E+15,42869.7875,42870.40694,0,,,
5.1E+15,42870.40139,42870.57014,1,,,
5.1E+15,42870.56944,0001-1-1,Null,,,
5.1E+15,42868.68194,42870.53056,1,,,
5.1E+15,42870.52986,42870.57708,0,,,
5.1E+15,42870.57569,42870.94306,1,,,
5.1E+15,42870.31667,42870.32569,0,,,
5.1E+15,42870.81389,42870.81667,0,,,
5.1E+15,42864.9625,0001-1-1,0,,,
5.1E+15,42869.73403,42870.31667,1,,,
5.1E+15,42870.31597,42870.42361,1,,,
5.1E+15,42870.42222,42870.48681,0,,,
5.1E+15,42870.48681,42870.49514,1,,,
5.1E+15,42870.56111,42870.53333,0,,,
5.1E+15,42870.49444,42870.56181,1,,,
5.1E+15,42870.52917,42870.61389,0,,,
5.1E+15,42870.61319,42870.72986,0,,,
5.1E+15,42848.37292,0001-1-1,Null,,,
5.1E+15,42869.3125,42870.31667,1,,,
5.1E+15,42870.31597,0001-1-1,Null,,,
5.1E+15,42870.84306,42870.85069,1,,,
5.1E+15,42865.575,42870.81389,1,,,
5.1E+15,42868.68611,42870.56389,1,,,
5.1E+15,42870.56389,42870.73056,0,,,
5.1E+15,42869.69931,0001-1-1,Null,,,
5.1E+15,42870.36111,42870.3625,0,,,
5.1E+15,42870.3625,42870.46458,1,,,
5.1E+15,42870.46389,42870.57778,0,,,
5.1E+15,42870.57708,42870.69375,1,,,
5.1E+15,42866.72083,42870.59167,0,,,
5.1E+15,42870.58889,42870.72292,1,,,
5.1E+15,42867.72847,42870.31389,0,,,
5.1E+15,42870.49375,42870.55069,0,,,
5.1E+15,42869.76181,0001-1-1,Null,,,
5.1E+15,42869.75833,42870.37083,1,,,
5.1E+15,42870.37014,42870.45208,1,,,
5.1E+15,42870.45208,0001-1-1,Null,,,
5.1E+15,42869.69028,42870.29722,1,,,
5.1E+15,42869.82083,42870.35625,0,,,
5.1E+15,42869.76042,42870.75833,1,,,
5.1E+15,42870.75764,42870.81389,0,,,
5.1E+15,42870.81319,42870.87708,1,,,
5.1E+15,42869.65556,0001-1-1,Null,,,
5.1E+15,42870.27153,0001-1-1,Null,,,
5.1E+15,42869.76181,42870.275,0,,,
5.1E+15,42869.50903,42870.33125,0,,,
5.1E+15,42869.74931,42870.28194,1,,,
5.1E+15,42867.67431,42870.41111,0,,,
5.1E+15,42870.40972,0001-1-1,Null,,,
5.1E+15,42869.73403,42870.31042,1,,,
5.1E+15,42870.30903,42870.69097,1,,,
5.1E+15,42869.77778,42870.34861,1,,,
5.1E+15,42869.32708,42870.32708,0,,,
5.1E+15,42870.73681,42870.74375,1,,,
5.1E+15,42870.31875,0001-1-1,Null,,,
5.1E+15,42869.66528,42870.44653,0,,,
5.1E+15,42870.44653,42870.7125,1,,,
5.1E+15,42869.67569,42870.27639,0,,,
5.1E+15,42870.27361,42870.28472,1,,,
5.1E+15,42870.28403,42870.72917,0,,,
5.1E+15,42869.73611,42870.575,1,,,
5.1E+15,42868.65139,42870.30764,1,,,
5.1E+15,42870.40139,42870.53542,1,,,
5.1E+15,42870.53472,0001-1-1,Null,,,
5.1E+15,42865.41597,0001-1-1,Null,,,
5.1E+15,42870.175,42870.78819,0,,,
5.1E+15,42869.73333,42870.27986,0,,,
5.1E+15,42870.33889,42870.74861,1,,,
5.1E+15,42870.74444,42870.78056,0,,,
5.1E+15,42869.59653,42870.58889,0,,,
5.1E+15,42869.78472,42870.33264,0,,,
5.1E+15,42869.90694,0001-1-1,1,,,
5.1E+15,42870.33958,42870.62361,0,,,
5.1E+15,42868.43819,42870.34861,0,,,
5.1E+15,42869.48194,42870.29306,1,,,
5.1E+15,42870.56597,42870.52917,0,,,
5.1E+15,42870.29167,42870.56667,0,,,
5.1E+15,42870.52847,42870.74722,0,,,
5.1E+15,42869.69375,42870.39375,0,,,
5.1E+15,42870.38264,42870.45972,0,,,
5.1E+15,42870.45903,42870.67639,1,,,
5.1E+15,42870.67361,42870.76528,1,,,
5.1E+15,42864.75347,0001-1-1,Null,,,
5.1E+15,42869.63819,42870.25694,1,,,
5.1E+15,42869.88542,42870.37708,1,,,
5.1E+15,42870.37569,42870.48958,0,,,
5.1E+15,42870.48889,42870.57778,0,,,
5.1E+15,42870.57639,0001-1-1,1,,,
5.1E+15,42870.33958,42870.66736,0,,,
5.1E+15,42870.79375,42870.8125,0,,,
5.1E+15,42869.64653,42870.57431,0,,,
5.1E+15,42870.57292,42870.825,1,,,
5.1E+15,42870.33542,0001-1-1,Null,,,
5.1E+15,42869.92917,42870.3875,0,,,
5.1E+15,42870.38472,42870.72292,0,,,
5.1E+15,42870.33611,0001-1-1,Null,,,
5.1E+15,42870.34028,0001-1-1,Null,,,
5.1E+15,42868.41181,0001-1-1,Null,,,
5.1E+15,42870.63681,42870.67639,0,,,
5.1E+15,42869.31875,42870.31736,0,,,
5.1E+15,42869.9,42870.86042,1,,,
5.1E+15,42869.72569,42870.33056,0,,,
5.1E+15,42870.32639,0001-1-1,Null,,,
5.1E+15,42870.70972,42870.78333,0,,,
5.1E+15,42870.73681,0001-1-1,Null,,,
5.1E+15,42869.73264,42870.72292,0,,,
5.1E+15,42869.78681,0001-1-1,Null,,,
5.1E+15,42870.35694,42870.37083,1,,,
5.1E+15,42869.35069,42870.36181,1,,,
5.1E+15,42870.35,42870.78194,0,,,
5.1E+15,42870.34236,42870.73611,0,,,
5.1E+15,42869.72847,42870.32014,1,,,
5.1E+15,42870.31944,42870.51944,0,,,
5.1E+15,42869.77222,42870.31736,0,,,
5.1E+15,42870.31458,42870.40486,1,,,
5.1E+15,42870.40486,42870.4375,1,,,
5.1E+15,42870.43681,42870.46181,0,,,
5.1E+15,42870.46111,42870.57014,1,,,
5.1E+15,42870.57014,42870.69583,0,,,
5.1E+15,42870.69583,42870.81944,0,,,
5.1E+15,42869.87778,42870.69167,0,,,
5.1E+15,42870.69167,42870.73681,0,,,
5.1E+15,42870.73542,0001-1-1,1,,,
5.1E+15,42870.84653,42870.86806,1,,,
5.1E+15,42870.36319,42870.41389,0,,,
5.1E+15,42865.69444,42870.35972,1,,,
5.1E+15,42870.73889,42870.74236,0,,,
5.1E+15,42866.725,42870.76111,1,,,
5.1E+15,42870.75764,42870.86667,0,,,
5.1E+15,42868.44792,42870.60208,1,,,
5.1E+15,42870.60139,42870.65208,0,,,
5.1E+15,42869.78611,42870.31389,1,,,
5.1E+15,42870.76667,42870.77153,0,,,
5.1E+15,42868.73889,42870.72431,1,,,
5.1E+15,42870.72222,42870.77361,0,,,
5.1E+15,42868.69097,42870.72708,0,,,
5.1E+15,42870.72361,42870.84931,0,,,
5.1E+15,42870.84792,42870.85833,1,,,
5.1E+15,42870.64375,42870.64931,1,,,
5.1E+15,42870.64931,42870.68194,0,,,
5.1E+15,42869.67986,42870.36319,0,,,
5.1E+15,42870.78333,42870.78611,0,,,
5.1E+15,42870.36319,42870.78542,1,,,
5.1E+15,42870.78333,42870.89375,1,,,
5.1E+15,42864.76597,42870.48056,0,,,
5.1E+15,42870.65069,42870.65347,1,,,
5.1E+15,42869.64306,42870.38403,1,,,
5.1E+15,42869.51875,42870.32014,0,,,
5.1E+15,42869.74167,42870.30625,0,,,
5.1E+15,42869.78264,42870.31944,0,,,
5.1E+15,42869.77431,42870.36042,1,,,
5.1E+15,42870.77361,42870.77431,0,,,
5.1E+15,42869.52708,42870.30069,1,,,
5.1E+15,42870.3,42870.56597,0,,,
5.1E+15,42869.56944,42870.43403,0,,,
5.1E+15,42870.43264,42870.58403,1,,,
5.1E+15,42962.44792,0001-1-1,Null,,,
5.1E+15,42962.75903,0001-1-1,Null,,,
5.1E+15,42959.55347,42962.46736,1,,,
5.1E+15,42962.42431,42962.43264,0,,,
5.1E+15,42959.76389,42962.55278,0,,,
5.1E+15,42962.70694,0001-1-1,Null,,,
5.1E+15,42961.67292,42962.60139,0,,,
5.1E+15,42961.70208,42962.29306,0,,,
5.1E+15,42962.29306,42962.42361,1,,,
5.1E+15,42960.925,42962.37014,1,,,
5.1E+15,0001-1-1,42962.38958,1,,,
5.1E+15,42960.95278,42962.38125,1,,,
5.1E+15,42962.38125,0001-1-1,Null,,,
5.1E+15,42961.34653,42962.61458,1,,,
5.1E+15,42961.71389,42962.55208,1,,,
5.1E+15,42962.55139,42962.61319,1,,,
5.1E+15,42961.77569,42962.36389,1,,,
5.1E+15,42962.36389,42962.51736,0,,,
5.1E+15,42961.76806,42962.44722,0,,,
5.1E+15,42962.44722,42962.47014,0,,,
5.1E+15,42960.92222,42962.58542,1,,,
5.1E+15,42962.58125,42962.7625,0,,,
5.1E+15,42958.37083,42962.71806,0,,,
5.1E+15,42960.725,42962.54097,1,,,
5.1E+15,42962.54028,42962.55347,0,,,
5.1E+15,42962.73264,42962.58403,1,,,
5.1E+15,42962.55278,42962.71875,1,,,
5.1E+15,42962.71806,42962.73264,0,,,
5.1E+15,42962.57847,0001-1-1,Null,,,
5.1E+15,42961.84444,0001-1-1,Null,,,
5.1E+15,42962.32847,42962.51458,1,,,
5.1E+15,42962.51458,42962.57083,0,,,
5.1E+15,42962.82222,0001-1-1,Null,,,
5.1E+15,42962.60694,42962.87431,1,,,
5.1E+15,42961.80903,42962.33681,1,,,
5.1E+15,42962.33611,42962.82847,1,,,
5.1E+15,42958.82292,0001-1-1,Null,,,
5.1E+15,42961.80069,42962.70694,1,,,
5.1E+15,42962.70486,0001-1-1,0,,,
5.1E+15,42961.73819,42962.43194,0,,,
5.1E+15,42962.43125,42962.77083,0,,,
5.1E+15,42961.72708,0001-1-1,Null,,,
5.1E+15,42960.525,0001-1-1,Null,,,
5.1E+15,42962.69583,42962.74653,0,,,
5.1E+15,42942.46736,0001-1-1,Null,,,
5.1E+15,42962.80278,0001-1-1,Null,,,
5.1E+15,42961.87847,0001-1-1,Null,,,
5.1E+15,42962.49861,0001-1-1,Null,,,
5.1E+15,42962.65764,0001-1-1,Null,,,
5.1E+15,42962.67014,0001-1-1,Null,,,
5.1E+15,42961.80347,42962.32986,0,,,
5.1E+15,42962.32986,42962.80694,1,,,
5.1E+15,42949.47986,42962.64583,0,,,
5.1E+15,42954.89444,42962.36528,1,,,
5.1E+15,42962.36389,0001-1-1,Null,,,
5.1E+15,42962.37153,0001-1-1,Null,,,
5.1E+15,42962.46667,42962.47847,0,,,
5.1E+15,42961.77778,42962.59306,1,,,
5.1E+15,42962.59167,42962.74792,1,,,
5.1E+15,42962.41875,42962.56528,1,,,
5.1E+15,42961.81181,42962.26875,0,,,
5.1E+15,42962.26806,0001-1-1,Null,,,
5.1E+15,42961.88681,0001-1-1,Null,,,
5.1E+15,42962.75625,0001-1-1,Null,,,
5.1E+15,42959.35694,42962.36875,1,,,
5.1E+15,42962.36875,42962.52083,0,,,
5.1E+15,42962.52014,42962.69514,1,,,
5.1E+15,42962.69514,42962.74236,0,,,
5.1E+15,42962.74167,42962.81528,1,,,
5.1E+15,42962.81528,42962.83681,1,,,
5.1E+15,42961.88403,42962.42917,0,,,
5.1E+15,42962.42847,0001-1-1,Null,,,
5.1E+15,42945.39097,42962.38264,0,,,
5.1E+15,42962.38264,42962.54444,1,,,
5.1E+15,42960.79236,42962.7375,1,,,
5.1E+15,42962.77778,42962.78125,1,,,
5.1E+15,42962.78125,0001-1-1,Null,,,
5.1E+15,42962.88819,42962.9125,1,,,
5.1E+15,42961.5875,0001-1-1,Null,,,
5.1E+15,42962.46528,42962.47708,1,,,
5.1E+15,42962.475,0001-1-1,Null,,,
5.1E+15,42961.93264,42962.28264,1,,,
5.1E+15,42962.28264,0001-1-1,Null,,,
5.1E+15,42962.89097,42962.89653,0,,,
5.1E+15,42961.87778,42962.62639,0,,,
5.1E+15,42959.64306,42962.56875,1,,,
5.1E+15,42962.72986,42962.82431,0,,,
5.1E+15,42961.73958,42962.73194,1,,,
5.1E+15,42962.74306,42962.81042,1,,,
5.1E+15,42961.55278,42962.66667,0,,,
5.1E+15,42962.65625,0001-1-1,Null,,,
5.1E+15,42955.60556,42962.41528,0,,,
5.1E+15,42962.41042,42962.58889,1,,,
5.1E+15,42962.62778,42962.64028,0,,,
5.1E+15,42961.81389,42962.50833,0,,,
5.1E+15,42961.67778,42962.75764,0,,,
5.1E+15,42961.78889,42962.56319,0,,,
5.1E+15,42961.54653,42962.35139,1,,,
5.1E+15,42962.35139,42962.58333,0,,,
5.1E+15,42961.84583,42962.48403,1,,,
5.1E+15,42962.52222,42962.52986,1,,,
5.1E+15,42961.69375,42962.31875,0,,,
5.1E+15,42962.31806,0001-1-1,Null,,,
5.1E+15,42962.55,42962.63958,1,,,
5.1E+15,42961.84792,0001-1-1,Null,,,
5.1E+15,42961.8875,0001-1-1,Null,,,
5.1E+15,42962.58264,42962.72083,0,,,
5.1E+15,42962.72014,42962.77431,1,,,
5.1E+15,42961.90694,42962.58472,0,,,
5.1E+15,42962.58403,42962.71528,1,,,
5.1E+15,42960.70139,42962.59792,0,,,
5.1E+15,42961.82569,0001-1-1,Null,,,
5.1E+15,42962.22847,0001-1-1,Null,,,
5.1E+15,42962.48264,0001-1-1,Null,,,
5.1E+15,42962.57708,0001-1-1,Null,,,
5.1E+15,42956.48889,42962.40347,0,,,
5.1E+15,42962.48264,0001-1-1,Null,,,
5.1E+15,42962.57708,0001-1-1,Null,,,
5.1E+15,42955.60208,42962.38958,1,,,
5.1E+15,42962.57917,0001-1-1,Null,,,
5.1E+15,42962.64167,42962.32292,0,,,
5.1E+15,42962.29583,42962.74931,1,,,
5.1E+15,42961.61528,42962.45417,1,,,
5.1E+15,42962.45417,42962.46736,1,,,
5.1E+15,42962.46667,42962.58333,1,,,
5.1E+15,42962.57847,42962.70903,1,,,
5.1E+15,42948.82292,42962.4375,1,,,
5.1E+15,42962.43681,42962.49375,0,,,
5.1E+15,42962.42431,42962.42986,0,,,
5.1E+15,42962.42569,42962.4375,1,,,
5.1E+15,42962.74375,42962.84722,0,,,
5.1E+15,42962.84653,0001-1-1,Null,,,
5.1E+15,42960.52986,0001-1-1,Null,,,
5.1E+15,42961.75278,42962.38264,1,,,
5.1E+15,42962.42639,42962.43264,0,,,
5.1E+15,42962.43264,42962.54861,1,,,
5.1E+15,42962.54792,42962.68681,0,,,
5.1E+15,42962.68611,42962.71736,0,,,
5.1E+15,42958.74236,42962.50069,0,,,
5.1E+15,42962.50069,42962.67569,0,,,
5.1E+15,42960.89167,42962.61875,1,,,
5.1E+15,42962.85139,42962.85764,1,,,
5.1E+15,42961.79444,42962.28542,1,,,
5.1E+15,42961.325,0001-1-1,Null,,,
5.1E+15,42961.94236,42962.48889,0,,,
5.1E+15,42959.875,0001-1-1,Null,,,
5.1E+15,42962.56458,0001-1-1,Null,,,
5.1E+15,42959.55764,42962.34028,1,,,
5.1E+15,42962.33403,42962.54097,1,,,
5.1E+15,42961.76042,42962.58403,0,,,
5.1E+15,42962.61667,42962.63681,0,,,
5.1E+15,42962.63611,42962.74236,0,,,
5.1E+15,42958.92778,42962.33056,0,,,
5.1E+15,42962.33056,42962.40417,1,,,
5.1E+15,42955.64583,42962.59097,1,,,
5.1E+15,42962.41528,0001-1-1,Null,,,
5.1E+15,42962.41875,0001-1-1,Null,,,
5.1E+15,42961.82292,42962.34861,0,,,
5.1E+15,42851.60347,0001-1-1,Null,,,
5.1E+15,42959.65069,42962.74722,1,,,
5.1E+15,42961.56736,42962.02917,1,,,
5.1E+15,42961.34514,42962.36319,1,,,
5.1E+15,42962.62708,42962.63333,0,,,
5.1E+15,42959.37361,0001-1-1,Null,,,
5.1E+15,42962.76389,42962.92847,0,,,
5.1E+15,42962.71875,42962.72569,1,,,
5.1E+15,42962.725,42962.73958,0,,,
5.1E+15,42962.76528,0001-1-1,Null,,,
5.1E+15,42962.77292,42962.91528,0,,,
5.1E+15,42960.74236,42962.525,0,,,
5.1E+15,42962.525,42962.69514,0,,,
5.1E+15,42962.69444,42962.86736,1,,,
5.1E+15,42962.86597,42962.87014,0,,,
5.1E+15,0001-1-1,42962.89861,1,,,
5.1E+15,42933.65139,42962.41319,1,,,
5.1E+15,42962.41111,0001-1-1,Null,,,
5.1E+15,42806.43611,0001-1-1,Null,,,
5.1E+15,42960.63958,42962.29375,0,,,
5.1E+15,42962.29306,42962.39028,1,,,
5.1E+15,42961.69653,42962.40833,1,,,
5.1E+15,42960.74653,42962.45417,0,,,
5.1E+15,42962.45278,0001-1-1,Null,,,
5.1E+15,42962.48333,42962.54097,0,,,
5.1E+15,41994.63403,42962.95139,1,,,
5.1E+15,42961.76181,0001-1-1,Null,,,
5.1E+15,42962.37153,42962.90278,0,,,
5.1E+15,42961.76389,42962.63472,0,,,
5.1E+15,42960.70556,42962.41875,0,,,
5.1E+15,42961.55486,42962.06111,1,,,
5.1E+15,42962.05972,42962.63125,1,,,
5.1E+15,42962.63125,42962.67292,1,,,
5.1E+15,42961.76944,0001-1-1,Null,,,
5.1E+15,42962.33819,42962.75694,1,,,
5.1E+15,42961.88681,42962.88889,0,,,
5.1E+15,42956.90833,42962.4125,1,,,
5.1E+15,42962.41181,42962.45625,0,,,
5.1E+15,42961.35764,42962.33542,0,,,
5.1E+15,42960.71319,42962.34444,1,,,
5.1E+15,42962.70347,42962.70833,0,,,
5.1E+15,42961.36667,42962.33125,1,,,
5.1E+15,42961.91806,42962.77292,0,,,
5.1E+15,42961.775,42962.30417,1,,,
5.1E+15,42962.33889,42962.3375,0,,,
5.1E+15,42962.72917,42962.73264,0,,,
5.1E+15,42956.63681,0001-1-1,Null,,,
5.1E+15,42962.41944,42962.43194,1,,,
5.1E+15,42962.43194,42962.48056,1,,,
5.1E+15,42962.47986,42962.63889,0,,,
5.1E+15,42961.84653,42962.46042,1,,,
5.1E+15,42962.46667,42962.47917,1,,,
5.1E+15,42943.89375,0001-1-1,Null,,,
5.1E+15,42961.74306,0001-1-1,Null,,,
5.1E+15,42959.49028,42962.46736,1,,,
5.1E+15,42962.46736,0001-1-1,Null,,,
5.1E+15,42950.46319,42962.45694,1,,,
5.1E+15,42962.45625,42962.65417,0,,,
5.1E+15,42961.91181,42962.50694,0,,,
5.1E+15,42961.52639,42962.36458,1,,,
5.1E+15,42962.36389,42962.73472,0,,,
5.1E+15,42961.51181,42962.76597,0,,,
5.1E+15,42962.76597,42962.9,1,,,
5.1E+15,42962.64653,42962.66528,1,,,
5.1E+15,42962.33264,0001-1-1,Null,,,
5.1E+15,42961.45694,42962.31458,1,,,
